question_id,context_id,title,context,question,answer,question_type
22196,339,イギリス領インド帝国,ハーディング卿(就任期間:1910年11月23日-1916年4月4日)が第13代副王として就任すると、その翌年、ジョージ5世とメアリー王妃がインドを訪問し、デリーにおいて、戴冠式典が挙行された。イギリス国王がインド帝国時代にインドを訪問したのはこれが最初で最後であり、その式典で、カルカッタからデリーへの遷都が宣言された。ハーディング総督時代のインド政治を左右したのは当時の国際情勢であった。1911年から始まった伊土戦争とそれに続く2度のバルカン戦争により、オスマン帝国の宗教的権威が大きく揺らぐこととなった。ムスリム大衆の間には親トルコ的感情が生まれることとなり、後に、オスマン帝国が第一次世界大戦で敗れると、ヒラーファト運動へと発展することとなった。,インドの首都がデリーとなったのは、誰によることか?,ジョージ5世,Multiple sentence reasoning
22197,340,イギリス領インド帝国,1914年、第一次世界大戦が開戦すると、6月に釈放されていたティラクをはじめ、多くの民族主義指導者はイギリスへの支持を打ち出した。ティラクをはじめとする彼らの期待は、インドのイギリスによる支持は、終戦後、結果として、インドへの大幅な自治が認められるという期待に基づいていた。100万人以上のインド人が徴兵に応じ、フランス、中東で戦死した。大戦期、インド経済は極度のインフレーションと重税に直面することとなり、民族主義的な政治運動が展開される環境が整った。その結果、「自治連盟(HomeRuleLeagues)」によるインド政界の活性化、革命的な運動の展開が見られるようになった。前者の活動を指導したのは、1つは、ティラクを中心とする勢力であり、もう1つは、イギリス人女性アニー・ベサントであった。後者の革命的活動はベンガル、マハーラーシュトラから、全北インドに広がりを見せた。,第一次世界大戦の時にイギリスへの支持を打ち出したのは、何主義の指導者たちなの?,民族主義,Syntactic variation
22198,340,イギリス領インド帝国,1914年、第一次世界大戦が開戦すると、6月に釈放されていたティラクをはじめ、多くの民族主義指導者はイギリスへの支持を打ち出した。ティラクをはじめとする彼らの期待は、インドのイギリスによる支持は、終戦後、結果として、インドへの大幅な自治が認められるという期待に基づいていた。100万人以上のインド人が徴兵に応じ、フランス、中東で戦死した。大戦期、インド経済は極度のインフレーションと重税に直面することとなり、民族主義的な政治運動が展開される環境が整った。その結果、「自治連盟(HomeRuleLeagues)」によるインド政界の活性化、革命的な運動の展開が見られるようになった。前者の活動を指導したのは、1つは、ティラクを中心とする勢力であり、もう1つは、イギリス人女性アニー・ベサントであった。後者の革命的活動はベンガル、マハーラーシュトラから、全北インドに広がりを見せた。,「自治連盟」によるインド政界の活性化、革命的な運動の展開が見られるようになったのは、何年からですか?,1914年,Multiple sentence reasoning
22199,340,イギリス領インド帝国,1914年、第一次世界大戦が開戦すると、6月に釈放されていたティラクをはじめ、多くの民族主義指導者はイギリスへの支持を打ち出した。ティラクをはじめとする彼らの期待は、インドのイギリスによる支持は、終戦後、結果として、インドへの大幅な自治が認められるという期待に基づいていた。100万人以上のインド人が徴兵に応じ、フランス、中東で戦死した。大戦期、インド経済は極度のインフレーションと重税に直面することとなり、民族主義的な政治運動が展開される環境が整った。その結果、「自治連盟(HomeRuleLeagues)」によるインド政界の活性化、革命的な運動の展開が見られるようになった。前者の活動を指導したのは、1つは、ティラクを中心とする勢力であり、もう1つは、イギリス人女性アニー・ベサントであった。後者の革命的活動はベンガル、マハーラーシュトラから、全北インドに広がりを見せた。,「自治連盟」によるインド政界の活性化を指導したのは、ティラクを中心とする勢力のほかに、誰だったか?,アニー・ベサント,Lexical variation (world knowledge)
22200,341,イギリス領インド帝国,インドにおける民族意識の高揚、かつての分裂が無意味であることを自覚したティラクは国民会議の再統合を促した。その結果、1916年のラクナウ大会では、国民会議の再統合の達成と全インド・ムスリム連盟との対立関係は解消された。国民会議と連盟の間では、ラクナウ協定が締結され、両者の協力関係が確認された。しかし、ラクナウ協定の意義は、分離選挙制度に基づく政治改革であったことから、インド政治に宗派主義が復活する可能性を残した。,国民会議と全インド・ムスリム連盟の間で締結された協定は、何?,ラクナウ協定,Syntactic variation
22201,341,イギリス領インド帝国,インドにおける民族意識の高揚、かつての分裂が無意味であることを自覚したティラクは国民会議の再統合を促した。その結果、1916年のラクナウ大会では、国民会議の再統合の達成と全インド・ムスリム連盟との対立関係は解消された。国民会議と連盟の間では、ラクナウ協定が締結され、両者の協力関係が確認された。しかし、ラクナウ協定の意義は、分離選挙制度に基づく政治改革であったことから、インド政治に宗派主義が復活する可能性を残した。,インド政治に宗派主義が復活する可能性を残したとされる協定は、国民会議とどの連盟の間で締結されましたか?,全インド・ムスリム連盟,Multiple sentence reasoning
22202,342,早川のビランジュ,"早川のビランジュとは神奈川県小田原市早川にあるバクチノキの大木である(ビランジュとはバクチノキの別名)。
大正13年(1924年)12月9日に国の天然記念物に指定された。
かながわ名木100選にも選出されている。",早川のビランジュは何の100選にも選ばれていますか?,かながわ名木100選,Multiple sentence reasoning
22203,342,早川のビランジュ,"早川のビランジュとは神奈川県小田原市早川にあるバクチノキの大木である(ビランジュとはバクチノキの別名)。
大正13年(1924年)12月9日に国の天然記念物に指定された。
かながわ名木100選にも選出されている。",バクチノキの別名は何?,ビランジュ,Syntactic variation
22204,342,早川のビランジュ,"早川のビランジュとは神奈川県小田原市早川にあるバクチノキの大木である(ビランジュとはバクチノキの別名)。
大正13年(1924年)12月9日に国の天然記念物に指定された。
かながわ名木100選にも選出されている。",早川のビランジュはどこにありますか?,神奈川県小田原市早川,Syntactic variation
22205,343,早川のビランジュ,"樹高は約20メートル、枝張り東西17メートル、南北14メートル。
急斜面に生育しており、南側(高地側)は北側(低地側)より1メートルほど高く、土に覆われているため、周辺長は正確に測れないが、南側の地際を基準とすると根本周囲は6メートルになる。
推定樹齢は、資料によって違いがあるがおおむね250年から350年と推定されている。",枝張りの距離が長いのは東西と南北のどちらですか?,東西,Logical reasoning
22206,343,早川のビランジュ,"樹高は約20メートル、枝張り東西17メートル、南北14メートル。
急斜面に生育しており、南側(高地側)は北側(低地側)より1メートルほど高く、土に覆われているため、周辺長は正確に測れないが、南側の地際を基準とすると根本周囲は6メートルになる。
推定樹齢は、資料によって違いがあるがおおむね250年から350年と推定されている。",推定樹齢は何年ですか?,250年から350年,Syntactic variation
22207,343,早川のビランジュ,"樹高は約20メートル、枝張り東西17メートル、南北14メートル。
急斜面に生育しており、南側(高地側)は北側(低地側)より1メートルほど高く、土に覆われているため、周辺長は正確に測れないが、南側の地際を基準とすると根本周囲は6メートルになる。
推定樹齢は、資料によって違いがあるがおおむね250年から350年と推定されている。",南側と北側はどちらが高いですか?,南側,Lexical variation (world knowledge)
22208,343,早川のビランジュ,"樹高は約20メートル、枝張り東西17メートル、南北14メートル。
急斜面に生育しており、南側(高地側)は北側(低地側)より1メートルほど高く、土に覆われているため、周辺長は正確に測れないが、南側の地際を基準とすると根本周囲は6メートルになる。
推定樹齢は、資料によって違いがあるがおおむね250年から350年と推定されている。",樹の高さはどれくらいですか?,約20メートル,Lexical variation (synonymy)
22209,344,早川のビランジュ,"バクチノキの樹皮は灰褐色で剥がれやすく、剥がれた跡が赤褐色または紅黄色になる。
これを博打に負けて丸裸にされた状態に例えてバクチノキと呼ばれる。
本樹の幹には縦に筋状に模様が入り、くぼみ部分はひときわ鮮やかな赤褐色であり、ところどころ瘤状に隆起している。
平成19年(2007年)の調査では、3ヶ所以上の大枝が欠損していた。
同じ株から伸びている若い幹には灰褐色の樹皮も残っていて鹿の子模様になっている。
根本は急斜面の岩場だが、枝には葉がよく茂り、前方に深く幕のように垂れ下がって、この巨木一本で森のように見える。
本樹の赤褐色の幹は、その中に入らないと見えない。",バクチノキの樹皮の色は?,灰褐色,Syntactic variation
22210,344,早川のビランジュ,"バクチノキの樹皮は灰褐色で剥がれやすく、剥がれた跡が赤褐色または紅黄色になる。
これを博打に負けて丸裸にされた状態に例えてバクチノキと呼ばれる。
本樹の幹には縦に筋状に模様が入り、くぼみ部分はひときわ鮮やかな赤褐色であり、ところどころ瘤状に隆起している。
平成19年(2007年)の調査では、3ヶ所以上の大枝が欠損していた。
同じ株から伸びている若い幹には灰褐色の樹皮も残っていて鹿の子模様になっている。
根本は急斜面の岩場だが、枝には葉がよく茂り、前方に深く幕のように垂れ下がって、この巨木一本で森のように見える。
本樹の赤褐色の幹は、その中に入らないと見えない。",バクチノキのバクチとは何を指しているのか?,博打,Lexical variation (world knowledge)
22211,344,早川のビランジュ,"バクチノキの樹皮は灰褐色で剥がれやすく、剥がれた跡が赤褐色または紅黄色になる。
これを博打に負けて丸裸にされた状態に例えてバクチノキと呼ばれる。
本樹の幹には縦に筋状に模様が入り、くぼみ部分はひときわ鮮やかな赤褐色であり、ところどころ瘤状に隆起している。
平成19年(2007年)の調査では、3ヶ所以上の大枝が欠損していた。
同じ株から伸びている若い幹には灰褐色の樹皮も残っていて鹿の子模様になっている。
根本は急斜面の岩場だが、枝には葉がよく茂り、前方に深く幕のように垂れ下がって、この巨木一本で森のように見える。
本樹の赤褐色の幹は、その中に入らないと見えない。",3ヶ所以上の大枝が欠損していた事実が判明したのは西暦何年の調査でしたか?,2007年,Lexical variation (world knowledge)
22212,345,早川のビランジュ,"1996年の台風で主幹の上部が裂けてしまったが、樹勢は今なお旺盛である。
秋に白い花をつけ、翌年には緑色の果実になり、五月には黒紫色に熟す。
この樹の周辺の岩場にも幹周40センチメートルほどのバクチノキの若木があり、またこの樹の根本付近や下の畑にもバクチノキの苗木が芽を伸ばしている。
本樹の南側根本にはベッコウタケが生えている。
なお、本樹の生育している場所の小字名は「飛乱地(びらんち)」と呼ばれているが、この名は、本樹木に由来するとされる。
後北条氏の時代にすでにこの地名が生じていたという話もある。",主幹の上部が裂けてしまった原因とは何?,台風,Lexical variation (world knowledge)
22213,345,早川のビランジュ,"1996年の台風で主幹の上部が裂けてしまったが、樹勢は今なお旺盛である。
秋に白い花をつけ、翌年には緑色の果実になり、五月には黒紫色に熟す。
この樹の周辺の岩場にも幹周40センチメートルほどのバクチノキの若木があり、またこの樹の根本付近や下の畑にもバクチノキの苗木が芽を伸ばしている。
本樹の南側根本にはベッコウタケが生えている。
なお、本樹の生育している場所の小字名は「飛乱地(びらんち)」と呼ばれているが、この名は、本樹木に由来するとされる。
後北条氏の時代にすでにこの地名が生じていたという話もある。",花を咲かせる季節はいつですか?,秋,Lexical variation (synonymy)
22214,345,早川のビランジュ,"1996年の台風で主幹の上部が裂けてしまったが、樹勢は今なお旺盛である。
秋に白い花をつけ、翌年には緑色の果実になり、五月には黒紫色に熟す。
この樹の周辺の岩場にも幹周40センチメートルほどのバクチノキの若木があり、またこの樹の根本付近や下の畑にもバクチノキの苗木が芽を伸ばしている。
本樹の南側根本にはベッコウタケが生えている。
なお、本樹の生育している場所の小字名は「飛乱地(びらんち)」と呼ばれているが、この名は、本樹木に由来するとされる。
後北条氏の時代にすでにこの地名が生じていたという話もある。",本樹木の果実が熟する時期はいつですか?,五月,Lexical variation (world knowledge)
22215,346,早川のビランジュ,"豊臣秀吉が小田原攻めの際に築いた石垣山一夜城で有名な石垣山北麓の樹林の急斜面に、箱根ターンパイクの陸橋と向かい合わせの位置に立っている。
現地は、箱根板橋駅から南方1キロメートルほど、早川駅からは北西1キロメートルほどの、ミカン畑を上り詰めた急斜面で、上からの切り立った岩場が終わっている、急な北向きの崖地である。",石垣山一夜城を築いた人物は誰?,豊臣秀吉,Lexical variation (synonymy)
22216,346,早川のビランジュ,"豊臣秀吉が小田原攻めの際に築いた石垣山一夜城で有名な石垣山北麓の樹林の急斜面に、箱根ターンパイクの陸橋と向かい合わせの位置に立っている。
現地は、箱根板橋駅から南方1キロメートルほど、早川駅からは北西1キロメートルほどの、ミカン畑を上り詰めた急斜面で、上からの切り立った岩場が終わっている、急な北向きの崖地である。",石垣山一夜城は秀吉がどこを攻める時に築かれたの?,小田原,Lexical variation (synonymy)
22217,346,早川のビランジュ,"豊臣秀吉が小田原攻めの際に築いた石垣山一夜城で有名な石垣山北麓の樹林の急斜面に、箱根ターンパイクの陸橋と向かい合わせの位置に立っている。
現地は、箱根板橋駅から南方1キロメートルほど、早川駅からは北西1キロメートルほどの、ミカン畑を上り詰めた急斜面で、上からの切り立った岩場が終わっている、急な北向きの崖地である。",箱根板橋駅、早川駅の各駅から現地までの距離は何キロメートルですか?,1キロメートルほど,Lexical variation (world knowledge)
22218,346,早川のビランジュ,"豊臣秀吉が小田原攻めの際に築いた石垣山一夜城で有名な石垣山北麓の樹林の急斜面に、箱根ターンパイクの陸橋と向かい合わせの位置に立っている。
現地は、箱根板橋駅から南方1キロメートルほど、早川駅からは北西1キロメートルほどの、ミカン畑を上り詰めた急斜面で、上からの切り立った岩場が終わっている、急な北向きの崖地である。",本樹木が立っている山はどこですか?,石垣山,Lexical variation (world knowledge)
22219,347,早川のビランジュ,"本樹が生えている場所は、表土が薄く、安山岩がところどころに露出している、石や土が混じった30度から45度の急傾斜地であり、下側からでは幹に触れることも困難である。
横の竹やぶを回って上側に上れば触れることが出来る。
また、現地は日照条件もやや不良である。
水分条件のよい場所であり、周囲にはフウトウカズラ、ホソバカナワラビ、イノデ、キチジョウソウなどが生息する。",現地の日照条件はどのような具合ですか?,やや不良,Lexical variation (world knowledge)
22220,347,早川のビランジュ,"本樹が生えている場所は、表土が薄く、安山岩がところどころに露出している、石や土が混じった30度から45度の急傾斜地であり、下側からでは幹に触れることも困難である。
横の竹やぶを回って上側に上れば触れることが出来る。
また、現地は日照条件もやや不良である。
水分条件のよい場所であり、周囲にはフウトウカズラ、ホソバカナワラビ、イノデ、キチジョウソウなどが生息する。",本樹木が立っている位置の傾斜は何度ですか?,30度から45度,Lexical variation (synonymy)
22221,347,早川のビランジュ,"本樹が生えている場所は、表土が薄く、安山岩がところどころに露出している、石や土が混じった30度から45度の急傾斜地であり、下側からでは幹に触れることも困難である。
横の竹やぶを回って上側に上れば触れることが出来る。
また、現地は日照条件もやや不良である。
水分条件のよい場所であり、周囲にはフウトウカズラ、ホソバカナワラビ、イノデ、キチジョウソウなどが生息する。",本樹木の周囲に生息しているのはフウトウカズラ、イノデ、キチジョウソウの他に何がありますか?,ホソバカナワラビ,Lexical variation (world knowledge)
22222,347,早川のビランジュ,"本樹が生えている場所は、表土が薄く、安山岩がところどころに露出している、石や土が混じった30度から45度の急傾斜地であり、下側からでは幹に触れることも困難である。
横の竹やぶを回って上側に上れば触れることが出来る。
また、現地は日照条件もやや不良である。
水分条件のよい場所であり、周囲にはフウトウカズラ、ホソバカナワラビ、イノデ、キチジョウソウなどが生息する。",本樹木の周囲に生息しているのはフウトウカズラ、ホソバカナワラビ、キチジョウソウの他に何がありますか?,イノデ,Lexical variation (world knowledge)
22223,348,早川のビランジュ,"現在では資料によって異なるものの、樹齢はおおむね250~350年程度と推定されているが、大正13年(1924年)に天然記念物指定調査当初は570年から千数百年とも言われ、後北条氏の時代に植えつけられたものとも言われていた。
当地を本樹に由来して「飛乱地」と称するくらい、古来から村人の目標になっている樹である。
「明日の平和を保証」するシンボルとして付近の農民に親しまれていた。
小田原‐箱根間を歩く旅人もこの樹を確認してこの付近を通ったという。
西国のさる大名が参勤交代で江戸に向かう途中、駕籠を止めさせ「自分は余命いくばくもないと思っていたが、再び見ることが出来た。この木も丈夫であったか」と感慨深げに見つめたという話もある。",農民からはどのような象徴として親しまれてきましたか?,「明日の平和を保証」,Lexical variation (synonymy)
22224,348,早川のビランジュ,"現在では資料によって異なるものの、樹齢はおおむね250~350年程度と推定されているが、大正13年(1924年)に天然記念物指定調査当初は570年から千数百年とも言われ、後北条氏の時代に植えつけられたものとも言われていた。
当地を本樹に由来して「飛乱地」と称するくらい、古来から村人の目標になっている樹である。
「明日の平和を保証」するシンボルとして付近の農民に親しまれていた。
小田原‐箱根間を歩く旅人もこの樹を確認してこの付近を通ったという。
西国のさる大名が参勤交代で江戸に向かう途中、駕籠を止めさせ「自分は余命いくばくもないと思っていたが、再び見ることが出来た。この木も丈夫であったか」と感慨深げに見つめたという話もある。",本種はいつの時代に植えつけられたと伝わっているの?,後北条氏の時代,Lexical variation (synonymy)
22225,348,早川のビランジュ,"現在では資料によって異なるものの、樹齢はおおむね250~350年程度と推定されているが、大正13年(1924年)に天然記念物指定調査当初は570年から千数百年とも言われ、後北条氏の時代に植えつけられたものとも言われていた。
当地を本樹に由来して「飛乱地」と称するくらい、古来から村人の目標になっている樹である。
「明日の平和を保証」するシンボルとして付近の農民に親しまれていた。
小田原‐箱根間を歩く旅人もこの樹を確認してこの付近を通ったという。
西国のさる大名が参勤交代で江戸に向かう途中、駕籠を止めさせ「自分は余命いくばくもないと思っていたが、再び見ることが出来た。この木も丈夫であったか」と感慨深げに見つめたという話もある。",参勤交代で向かう先とはどこですか?,江戸,Lexical variation (synonymy)
22226,348,早川のビランジュ,"現在では資料によって異なるものの、樹齢はおおむね250~350年程度と推定されているが、大正13年(1924年)に天然記念物指定調査当初は570年から千数百年とも言われ、後北条氏の時代に植えつけられたものとも言われていた。
当地を本樹に由来して「飛乱地」と称するくらい、古来から村人の目標になっている樹である。
「明日の平和を保証」するシンボルとして付近の農民に親しまれていた。
小田原‐箱根間を歩く旅人もこの樹を確認してこの付近を通ったという。
西国のさる大名が参勤交代で江戸に向かう途中、駕籠を止めさせ「自分は余命いくばくもないと思っていたが、再び見ることが出来た。この木も丈夫であったか」と感慨深げに見つめたという話もある。",天然記念物の指定調査が行われたのは西暦何年でしたか?,1924年,Lexical variation (world knowledge)
22227,349,早川のビランジュ,"また、小田原藩主大久保忠真が、小田原に帰国したとき、真っ先にこのビランジュについて問うた、という逸話がある。
大久保忠真は、文化7年(1810年)に大阪城代、文化12年(1815年)には京都所司代となったが、文政元年(1818年)には38歳で老中に抜擢された。
そこで9年ぶりに小田原に戻ったとき、忠真を迎えた家老がゴマすりのつもりで「留守中は殿様と同様に領内をくまなく回って領民との対話を欠かさなかったので領内は安泰」と報告すると、忠真は上機嫌で「あのビランジュは無事か」と尋ねた。
しかし、ビランジュのことを知らなかった家老は「そのような寺は領内にございません」と答えたため、「あの名木を知らぬとは、城内にばかりいたのであろう」と嘘の報告が露見し忠真の大目玉を食らった、という話である。",大久保忠真が大阪城代の次に務めた役職は何でしたか?,京都所司代,Lexical variation (world knowledge)
22228,349,早川のビランジュ,"また、小田原藩主大久保忠真が、小田原に帰国したとき、真っ先にこのビランジュについて問うた、という逸話がある。
大久保忠真は、文化7年(1810年)に大阪城代、文化12年(1815年)には京都所司代となったが、文政元年(1818年)には38歳で老中に抜擢された。
そこで9年ぶりに小田原に戻ったとき、忠真を迎えた家老がゴマすりのつもりで「留守中は殿様と同様に領内をくまなく回って領民との対話を欠かさなかったので領内は安泰」と報告すると、忠真は上機嫌で「あのビランジュは無事か」と尋ねた。
しかし、ビランジュのことを知らなかった家老は「そのような寺は領内にございません」と答えたため、「あの名木を知らぬとは、城内にばかりいたのであろう」と嘘の報告が露見し忠真の大目玉を食らった、という話である。",大久保忠真が京都所司代の次に務めた役職は何でしたか?,老中,Lexical variation (world knowledge)
22229,349,早川のビランジュ,"また、小田原藩主大久保忠真が、小田原に帰国したとき、真っ先にこのビランジュについて問うた、という逸話がある。
大久保忠真は、文化7年(1810年)に大阪城代、文化12年(1815年)には京都所司代となったが、文政元年(1818年)には38歳で老中に抜擢された。
そこで9年ぶりに小田原に戻ったとき、忠真を迎えた家老がゴマすりのつもりで「留守中は殿様と同様に領内をくまなく回って領民との対話を欠かさなかったので領内は安泰」と報告すると、忠真は上機嫌で「あのビランジュは無事か」と尋ねた。
しかし、ビランジュのことを知らなかった家老は「そのような寺は領内にございません」と答えたため、「あの名木を知らぬとは、城内にばかりいたのであろう」と嘘の報告が露見し忠真の大目玉を食らった、という話である。",大久保忠真はいくつの時に老中に就任しましたか?,38歳,Lexical variation (synonymy)
22230,349,早川のビランジュ,"また、小田原藩主大久保忠真が、小田原に帰国したとき、真っ先にこのビランジュについて問うた、という逸話がある。
大久保忠真は、文化7年(1810年)に大阪城代、文化12年(1815年)には京都所司代となったが、文政元年(1818年)には38歳で老中に抜擢された。
そこで9年ぶりに小田原に戻ったとき、忠真を迎えた家老がゴマすりのつもりで「留守中は殿様と同様に領内をくまなく回って領民との対話を欠かさなかったので領内は安泰」と報告すると、忠真は上機嫌で「あのビランジュは無事か」と尋ねた。
しかし、ビランジュのことを知らなかった家老は「そのような寺は領内にございません」と答えたため、「あの名木を知らぬとは、城内にばかりいたのであろう」と嘘の報告が露見し忠真の大目玉を食らった、という話である。",大久保忠真が2番目に早く務めた役職とは、京都所司代、老中、大阪城代の中で何ですか??,京都所司代,Logical reasoning
22231,350,早川のビランジュ,"本樹の生えている一帯の土地は、小田原城主大久保氏の領地であったが、明治維新後に、大久保氏の御用を勤めていた松岡家に払い下げられ、私有地となったものである。
天然記念物指定当時は、当時の小田原町助役であった松岡彰吉の私有地であり、木も同氏の所有であった。
現在も松岡家の私有地である。
牧野富太郎は、この樹が斜面の窪地にあって耕作の妨げになることがなかったため伐採されることもなく今日まで残ったのであろう、と述べている。",現在、本樹の生えている一帯の土地を所有しているのは誰ですか?,松岡家,Multiple sentence reasoning
22232,350,早川のビランジュ,"本樹の生えている一帯の土地は、小田原城主大久保氏の領地であったが、明治維新後に、大久保氏の御用を勤めていた松岡家に払い下げられ、私有地となったものである。
天然記念物指定当時は、当時の小田原町助役であった松岡彰吉の私有地であり、木も同氏の所有であった。
現在も松岡家の私有地である。
牧野富太郎は、この樹が斜面の窪地にあって耕作の妨げになることがなかったため伐採されることもなく今日まで残ったのであろう、と述べている。",本樹が斜面の窪地に立っていたおかげで、耕作を邪魔することなく伐採から免れ、現在まで存命しているのだろうと述べた人は誰ですか?,牧野富太郎,Lexical variation (synonymy)
22233,350,早川のビランジュ,"本樹の生えている一帯の土地は、小田原城主大久保氏の領地であったが、明治維新後に、大久保氏の御用を勤めていた松岡家に払い下げられ、私有地となったものである。
天然記念物指定当時は、当時の小田原町助役であった松岡彰吉の私有地であり、木も同氏の所有であった。
現在も松岡家の私有地である。
牧野富太郎は、この樹が斜面の窪地にあって耕作の妨げになることがなかったため伐採されることもなく今日まで残ったのであろう、と述べている。",本樹を含む一帯の土地が松岡家の私有地となったのはいつからですか?,明治維新後,Lexical variation (synonymy)
22234,350,早川のビランジュ,"本樹の生えている一帯の土地は、小田原城主大久保氏の領地であったが、明治維新後に、大久保氏の御用を勤めていた松岡家に払い下げられ、私有地となったものである。
天然記念物指定当時は、当時の小田原町助役であった松岡彰吉の私有地であり、木も同氏の所有であった。
現在も松岡家の私有地である。
牧野富太郎は、この樹が斜面の窪地にあって耕作の妨げになることがなかったため伐採されることもなく今日まで残ったのであろう、と述べている。",松岡家の前に本樹のある一帯の土地を所有していた人は誰でしたか?,大久保氏,Lexical variation (world knowledge)
22235,351,早川のビランジュ,"以前から地元では珍樹木として知られていたが、史蹟天然紀念物保存会の三好学は、牧野富太郎よりこの樹のことを知らされ、実地調査を行った。
三好は大正13年(1924年)7月4日に、天然記念物としての指定樹として調査のため、現地を訪れたが、周囲には雑草や雑木が繁茂しており調査が困難だったため、後日再調査となった。
そして調査の結果、バクチノキは西日本の暖地には多く生息するが、東日本には少なく、特に本樹のように巨大なものは見たことがない、として天然記念物に指定することの必要性を認めた。
そして、大正13年(1924年)9月16日には正式に天然記念物としての保存が決定した。",三好学にこの樹の存在を教えた人物は誰ですか?,牧野富太郎,Lexical variation (synonymy)
22236,351,早川のビランジュ,"以前から地元では珍樹木として知られていたが、史蹟天然紀念物保存会の三好学は、牧野富太郎よりこの樹のことを知らされ、実地調査を行った。
三好は大正13年(1924年)7月4日に、天然記念物としての指定樹として調査のため、現地を訪れたが、周囲には雑草や雑木が繁茂しており調査が困難だったため、後日再調査となった。
そして調査の結果、バクチノキは西日本の暖地には多く生息するが、東日本には少なく、特に本樹のように巨大なものは見たことがない、として天然記念物に指定することの必要性を認めた。
そして、大正13年(1924年)9月16日には正式に天然記念物としての保存が決定した。",大正時代にこの樹の実地調査を行った人は誰ですか?,三好学,Multiple sentence reasoning
22237,351,早川のビランジュ,"以前から地元では珍樹木として知られていたが、史蹟天然紀念物保存会の三好学は、牧野富太郎よりこの樹のことを知らされ、実地調査を行った。
三好は大正13年(1924年)7月4日に、天然記念物としての指定樹として調査のため、現地を訪れたが、周囲には雑草や雑木が繁茂しており調査が困難だったため、後日再調査となった。
そして調査の結果、バクチノキは西日本の暖地には多く生息するが、東日本には少なく、特に本樹のように巨大なものは見たことがない、として天然記念物に指定することの必要性を認めた。
そして、大正13年(1924年)9月16日には正式に天然記念物としての保存が決定した。",バクチノキが多く生息するのは西日本と東日本のどちら?,西日本,Lexical variation (world knowledge)
22238,352,早川のビランジュ,"本樹は神奈川県下には数少ない国の天然記念物であり、昭和32年(1957年)に勝福寺の大イチョウが県の天然記念物に指定されるまで、小田原市内に存在する天然記念物は、(国、県、市を問わず)この早川のビランジュが唯一のものであった。
木の周囲に柵などはなく、施肥や剪定、薬剤散布等も行われていない。
本樹は個人の所有であるが、国、県、市などから保全の助成があり、本樹周辺のタケの伐採が行われている。
木の前には小田原市が設置した解説板が建てられている。",天然記念物に指定されるのが早かったのは、本樹と勝福寺の大イチョウのどちらですか?,本樹,Lexical variation (world knowledge)
22239,352,早川のビランジュ,"本樹は神奈川県下には数少ない国の天然記念物であり、昭和32年(1957年)に勝福寺の大イチョウが県の天然記念物に指定されるまで、小田原市内に存在する天然記念物は、(国、県、市を問わず)この早川のビランジュが唯一のものであった。
木の周囲に柵などはなく、施肥や剪定、薬剤散布等も行われていない。
本樹は個人の所有であるが、国、県、市などから保全の助成があり、本樹周辺のタケの伐採が行われている。
木の前には小田原市が設置した解説板が建てられている。",小田原市内で最も早く天然記念物に指定されたものは何?,早川のビランジュ,Lexical variation (world knowledge)
22240,352,早川のビランジュ,"本樹は神奈川県下には数少ない国の天然記念物であり、昭和32年(1957年)に勝福寺の大イチョウが県の天然記念物に指定されるまで、小田原市内に存在する天然記念物は、(国、県、市を問わず)この早川のビランジュが唯一のものであった。
木の周囲に柵などはなく、施肥や剪定、薬剤散布等も行われていない。
本樹は個人の所有であるが、国、県、市などから保全の助成があり、本樹周辺のタケの伐採が行われている。
木の前には小田原市が設置した解説板が建てられている。",勝福寺の大イチョウと早川のビランジュは何県に存在していますか?,神奈川県,Lexical variation (world knowledge)
22241,352,早川のビランジュ,"本樹は神奈川県下には数少ない国の天然記念物であり、昭和32年(1957年)に勝福寺の大イチョウが県の天然記念物に指定されるまで、小田原市内に存在する天然記念物は、(国、県、市を問わず)この早川のビランジュが唯一のものであった。
木の周囲に柵などはなく、施肥や剪定、薬剤散布等も行われていない。
本樹は個人の所有であるが、国、県、市などから保全の助成があり、本樹周辺のタケの伐採が行われている。
木の前には小田原市が設置した解説板が建てられている。",早川のビランジュの次に県の天然記念物に指定されたものは何?,勝福寺の大イチョウ,Lexical variation (world knowledge)
22242,353,早川のビランジュ,"早川のビランジュの所在地は小田原市早川字飛乱地1374。
箱根登山鉄道箱根板橋駅より徒歩15分、JR早川駅からは箱根方面に向かって歩くこと25分。
箱根ターンパイクにかかる2つ目の歩道橋を目印にミカン畑の中を登って行くが、わかりにくい場所である。
なお、平成28年(2016年)4月上旬から平成29年(2017年)8月下旬までの間、ターンパイク改修工事のため本樹に通じる道は通行止めとなりアクセスできなかった。",早川のビランジュの所在地はどこ?,小田原市早川字飛乱地1374,Syntactic variation
22243,353,早川のビランジュ,"早川のビランジュの所在地は小田原市早川字飛乱地1374。
箱根登山鉄道箱根板橋駅より徒歩15分、JR早川駅からは箱根方面に向かって歩くこと25分。
箱根ターンパイクにかかる2つ目の歩道橋を目印にミカン畑の中を登って行くが、わかりにくい場所である。
なお、平成28年(2016年)4月上旬から平成29年(2017年)8月下旬までの間、ターンパイク改修工事のため本樹に通じる道は通行止めとなりアクセスできなかった。",本樹まで徒歩の時間が短いのは箱根登山鉄道箱根板橋駅とJR早川のどちらですか?,箱根登山鉄道箱根板橋駅,Logical reasoning
